"country_name","timeperiod","v2x_libdem","pandem","panback","Type1","Type2","Type3","Type4","Type5","Type6","Type7","discrim","ndrights","merepfact","merepgov","merepoth","meinf","mevhar","mephar","govdis","pomviol","emlimit","emlaw","emstart","emend","emlimitdate","emlawapp","emlegapp","leglimit","legdisdate","legresdate","melim","melimstart","melimend","subvar","milinv","time","emname","misclimit"
"Russia","Mar-Jun",0.099,0.25,0.089199,0,0,1,0,0,1,3,0,0,1,1,1,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,NA,NA,NA
"Russia","Jul-Sep",0.099,0.2,0.0713592,0,0,0,0,0,1,3,0,0,1,1,0,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,NA,NA,NA
"Rwanda","Mar-Sep",0.154,0.2,0.1042272,0,0,1,0,0,0,3,0,0,0,1,1,2,0,1,0,1,NA,5,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,1,0,"2020-09-04",NA,NA
"Rwanda","Mar-Jun",0.154,0.2,0.1042272,0,0,1,0,0,0,3,0,0,0,1,1,2,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Rwanda","Jul-Sep",0.154,0.2,0.1042272,0,0,1,0,0,0,3,0,0,0,1,1,2,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Saudi Arabia","Mar-Sep",0.04,0.6,0.09216,3,3,0,0,3,0,3,3,1,1,1,0,0,0,0,0,0,NA,5,NA,NA,NA,NA,NA,5,NA,NA,0,NA,NA,2,0,"2020-09-01",NA,NA
"Saudi Arabia","Mar-Jun",0.04,0.6,0.09216,3,3,0,0,3,0,3,3,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Saudi Arabia","Jul-Sep",0.04,0.6,0.09216,3,3,0,0,3,0,3,3,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Senegal","Mar-Sep",0.561,0.3,0.2709069,0,0,1,0,0,2,3,0,0,0,1,1,2,0,1,2,1,1,1,"2020-03-23","2020-06-30","2020-04-23",1,1,2,NA,NA,0,NA,NA,0,0,"2020-09-12","Constitution (2001, rev.2016), Article 69 
Law no1969/29 du 29 avril 1969, on the state of urgency and state of siege.",NA
"Senegal","Mar-Jun",0.561,0.25,0.246279,0,0,1,0,0,1,3,0,0,0,1,1,2,0,1,1,1,1,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Senegal","Jul-Sep",0.561,0.3,0.2955348,0,0,1,0,0,2,3,0,0,0,0,0,0,0,1,2,1,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Serbia","Mar-Sep",0.254,0.5,0.3221228,2,0,0,0,3,2,3,2,0,0,1,0,2,1,1,2,0,1,1,"2020-03-15","2020-05-06","2020-05-06",1,1,4,"2020-03-04","2020-04-28",2,"2020-03-28","2020-04-03",1,1,"2020-09-14","Constitution (Article 200, paragraph 5)",NA
"Serbia","Mar-Jun",0.254,0.5,0.378968,2,0,0,0,3,2,3,2,0,0,1,0,2,1,1,2,0,1,NA,NA,NA,NA,NA,NA,4,NA,NA,2,NA,NA,NA,1,NA,NA,NA
"Serbia","Jul-Sep",0.254,0.35,0.2652776,2,0,0,0,0,2,3,2,0,0,0,0,0,0,1,2,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Sierra Leone","Mar-Sep",0.395,0.25,0.238975,0,0,0,0,2,0,3,0,0,0,1,0,0,0,1,0,0,1,1,"2020-03-24",NA,"2021-03-24",1,1,3,NA,NA,0,NA,NA,0,0,"2020-09-18","Constitution (Subsection 1 of Section 29 of the Constitution of Sierra Leone, 1991, Act No. 6 of 1991)",NA
"Sierra Leone","Mar-Jun",0.395,0.25,0.238975,0,0,0,0,2,0,3,0,0,0,1,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,3,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Sierra Leone","Jul-Sep",0.395,0.25,0.238975,0,0,0,0,2,0,3,0,0,0,1,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,3,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Singapore","Mar-Sep",0.345,0.3,0.27117,3,0,0,0,0,0,3,3,0,1,1,0,0,0,0,0,0,1,4,"2020-03-27","2021-04-07","2021-03-27",1,1,0,NA,NA,0,NA,NA,0,0,"2020-06-10","COVID 19 (Temporary Measures) Act 2020 > COVID-19 CONTROL ORDERS",NA
"Singapore","Mar-Jun",0.345,0.3,0.27117,3,0,0,0,0,0,3,3,0,1,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Singapore","Jul-Sep",0.345,0.3,0.27117,3,0,0,0,0,0,3,3,0,1,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Slovakia","Mar-Sep",0.717,0.15,0.0608733,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,"2020-03-16","2020-06-13","2020-06-13",0,0,0,NA,NA,0,NA,NA,0,1,"2020-09-14","227/2002 ÚSTAVNÝ ZÁKON z 11. apríla 2002 o bezpečnosti štátu v čase vojny, vojnového stavu, výnimočného stavu a núdzového stavu",NA
"Slovakia","Mar-Jun",0.717,0.15,0.1217466,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Slovakia","Jul-Sep",0.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Slovenia","Mar-Sep",0.714,0.1,0.0816816,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,4,"2020-03-12","2020-05-31","2020-05-31",0,0,0,NA,NA,0,NA,NA,0,0,"2020-09-17","Zakon o nalezljivih boleznih (ZNB)",NA
"Slovenia","Mar-Jun",0.714,0.1,0.0816816,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Slovenia","Jul-Sep",0.714,0.1,0.0816816,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Somalia","Mar-Sep",0.102,0.35,0.1099152,0,0,2,2,0,0,3,0,0,1,1,0,2,1,1,0,2,0,5,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,"2020-09-07",NA,NA
"Somalia","Mar-Jun",0.102,0.35,0.1282344,0,0,2,2,0,0,3,0,0,1,1,0,2,1,1,0,2,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Somalia","Jul-Sep",0.102,0.25,0.091596,0,0,0,2,0,0,3,0,0,1,1,0,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"South Africa","Mar-Sep",0.575,0.35,0.342125,0,0,3,0,0,1,3,0,0,0,1,0,0,1,1,1,3,1,3,"2020-03-15",NA,"2020-10-15",0,0,2,NA,NA,2,"2020-04-29","2020-10-15",2,1,"2020-09-18","National state of disaster","There are reports that migrants, refugees and asylum seeker were excluded from government food aid."
"South Africa","Mar-Jun",0.575,0.35,0.342125,0,0,3,0,0,1,3,0,0,0,1,0,0,1,1,1,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,1,NA,NA,NA
"South Africa","Jul-Sep",0.575,0.35,0.342125,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,1,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,1,NA,NA,NA
"South Korea","Mar-Sep",0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,0,0,"2020-06-23","The Infectioous Disease Control and Prevention Act.",NA
"South Korea","Mar-Jun",0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"South Korea","Jul-Sep",0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"South Sudan","Mar-Sep",0.064,0.15,0.0359424,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,NA,5,"2020-03-16",NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,"2020-09-09",NA,NA
"South Sudan","Mar-Jun",0.064,0.15,0.0359424,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"South Sudan","Jul-Sep",0.064,0.15,0.0359424,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Spain","Mar-Sep",0.815,0.1,0.030155,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,"2020-03-14","2020-06-21","2020-06-21",1,1,2,NA,NA,0,NA,NA,2,1,"2020-09-14","Ley Orgánica 4/1981, de 1 de junio, de los estados de alarma, excepción y sitio.",NA
"Spain","Mar-Jun",0.815,0.1,0.06031,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Spain","Jul-Sep",0.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Sri Lanka","Mar-Sep",0.469,0.6,0.5727897,2,3,1,0,2,1,3,2,1,0,1,0,0,0,0,1,1,1,5,NA,NA,NA,NA,NA,3,NA,NA,0,NA,NA,0,1,"2020-06-17",NA,NA
"Sri Lanka","Mar-Jun",0.469,0.6,0.5976936,2,3,1,0,2,1,3,2,1,0,1,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,3,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Sri Lanka","Jul-Sep",0.469,0.55,0.5478858,2,3,0,0,2,1,3,2,1,0,1,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,3,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Sudan","Mar-Sep",0.087,0.25,0.0635448,0,0,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,NA,2,"2020-03-16",NA,NA,1,0,5,NA,NA,0,NA,NA,1,1,"2020-09-09","State of Health Emergency","Sudanese artists were imprisoned for pro-democracy chants beeing accused to violate the Covid-19 curfew.

A girl's school couldn't reopen because Sudan's Rapid Support Forces began using a school as a training base while it was closed due to the lockdown."
"Sudan","Mar-Jun",0.087,0.25,0.079431,0,0,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Sudan","Jul-Sep",0.087,0.15,0.0476586,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Sweden","Mar-Sep",0.829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,"2020-04-18","2020-06-30","2020-06-30",1,1,0,NA,NA,0,NA,NA,0,0,"2020-09-10","Temporary authorisations in the Communicable Diseases Act due to the virus causing covid-19",NA
"Sweden","Mar-Jun",0.829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Sweden","Jul-Sep",0.829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Switzerland","Mar-Sep",0.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,"2020-03-13","2020-06-22","2020-09-13",0,0,2,NA,NA,0,NA,NA,2,0,"2020-09-10","Ordinance on Measures to Combat the Coronavirus (COVID-19) (COVID-19 Ordinance 2)",NA
"Switzerland","Mar-Jun",0.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Switzerland","Jul-Sep",0.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Taiwan","Mar-Sep",0.697,0.05,0.0422382,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,"2020-02-25","2021-06-30","2021-06-30",1,1,0,NA,NA,1,"2020-02-25","2021-06-30",0,0,"2020-06-10","Special Act for Prevention, Relief and Revitalization Measures for Severe Pneumonia with Novel Pathogens",NA
"Taiwan","Mar-Jun",0.697,0.05,0.0422382,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,0,NA,NA,NA
"Taiwan","Jul-Sep",0.697,0.05,0.0422382,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,0,NA,NA,NA
"Tajikistan","Mar-Sep",0.062,0.3,0.0697872,0,0,0,2,0,1,3,0,0,1,1,0,1,1,0,1,0,0,4,"2020-04-01",NA,NA,0,0,0,NA,NA,2,"2020-06-10",NA,0,0,"2020-09-15","Constitution (Article 69)",NA
"Tajikistan","Mar-Jun",0.062,0.3,0.0697872,0,0,0,2,0,1,3,0,0,1,1,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,NA,NA,NA
"Tajikistan","Jul-Sep",0.062,0.3,0.0697872,0,0,0,2,0,1,3,0,0,1,1,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,NA,NA,NA
"Tanzania","Mar-Sep",0.342,0.3,0.2700432,0,0,0,0,0,3,3,0,0,1,1,0,2,0,0,3,0,NA,5,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,"2020-09-10",NA,"The government denied the prisoners access to legal counsel by banning all visits to the country's prisons. This is in violation with ICCPR Article 14.3(d)."
"Tanzania","Mar-Jun",0.342,0.3,0.2700432,0,0,0,0,0,3,3,0,0,1,1,0,2,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Tanzania","Jul-Sep",0.342,0.3,0.2700432,0,0,0,0,0,3,3,0,0,1,1,0,2,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Thailand","Mar-Sep",0.152,0.25,0.128896,0,0,0,0,2,0,3,0,0,1,1,1,1,0,0,0,0,1,1,"2020-03-26",NA,"2020-09-30",1,1,3,NA,NA,2,"2020-03-26",NA,0,1,"2020-06-17","Emergency Decree on Public Administration in Emergency Situation B.E 2548 (2005)",NA
"Thailand","Mar-Jun",0.152,0.25,0.128896,0,0,0,0,2,0,3,0,0,1,1,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,3,NA,NA,2,NA,NA,NA,1,NA,NA,NA
"Thailand","Jul-Sep",0.152,0.25,0.128896,0,0,0,0,2,0,3,0,0,1,1,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,3,NA,NA,2,NA,NA,NA,0,NA,NA,NA
"The Gambia","Mar-Sep",0.459,0.2,0.1241595,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,1,0,1,1,"2020-03-27","2020-09-17","2020-09-17",1,0,1,NA,NA,0,NA,NA,0,0,"2020-09-11","State of Public Emergency",NA
"The Gambia","Mar-Jun",0.459,0.2,0.1986552,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"The Gambia","Jul-Sep",0.459,0.05,0.0496638,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Togo","Mar-Sep",0.179,0.2,0.1028713,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,2,1,1,"2020-04-02",NA,"2020-07-02",1,1,1,NA,NA,0,NA,NA,1,1,"2020-09-16","Constitution, articles 86 and 94. (1)


Law No. 2020-005 of March 30, 2020 (2)",NA
"Togo","Mar-Jun",0.179,0.15,0.0881754,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Togo","Jul-Sep",0.179,0.2,0.1175672,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Tunisia","Mar-Sep",0.655,0.3,0.18078,0,0,0,1,2,0,3,0,0,0,1,0,0,0,0,0,0,1,4,"2020-04-04","2020-06-04","2020-06-04",1,1,3,NA,NA,0,NA,NA,1,1,"2020-09-14","Constitution of Tunisia (Articles 70 and 80).","Activists and bloggers have been arrested and harrassed against the principle of freedom of expression, for criticizing the government response."
"Tunisia","Mar-Jun",0.655,0.3,0.27117,0,0,0,1,2,0,3,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Tunisia","Jul-Sep",0.655,0.1,0.09039,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,3,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Turkey","Mar-Sep",0.101,0.4,0.1361985,0,0,1,0,2,2,3,0,0,1,1,0,2,1,1,2,1,NA,4,NA,NA,NA,NA,NA,3,NA,NA,0,NA,NA,0,0,"2020-09-02",NA,NA
"Turkey","Mar-Jun",0.101,0.35,0.1271186,0,0,1,0,2,1,3,0,0,1,1,0,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Turkey","Jul-Sep",0.101,0.4,0.1452784,0,0,1,0,2,2,3,0,0,1,1,0,2,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Turkmenistan","Mar-Sep",0.053,0.3,0.0602292,0,0,0,0,0,3,3,0,0,1,1,0,2,0,0,3,0,NA,5,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,"2020-09-16",NA,NA
"Turkmenistan","Mar-Jun",0.053,0.3,0.0602292,0,0,0,0,0,3,3,0,0,1,1,0,2,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Turkmenistan","Jul-Sep",0.053,0.3,0.0602292,0,0,0,0,0,3,3,0,0,1,1,0,2,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Uganda","Mar-Sep",0.222,0.5,0.3108888,1,0,3,2,0,1,3,1,0,1,1,0,1,0,1,1,3,0,4,"2020-03-13",NA,NA,0,0,2,NA,NA,0,NA,NA,1,1,"2020-09-15","Public Health Act of Uganda (Cap 281, 2000)","Political rallies ahead of the 2021 presidential election are offically forbidden to limit the spreading. Candidates now need to use media to reach there audience, however, incumbent Museveni exerts great influence on the mass media. Opposition candidates and supporters do not have the resources to broadcast/listen private media. Furthermore, presidential speeches must be broadcast live by all radio and television stations by law."
"Uganda","Mar-Jun",0.222,0.5,0.345432,1,0,3,2,0,1,3,1,0,1,1,0,1,0,1,1,3,0,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Uganda","Jul-Sep",0.222,0.4,0.2763456,0,0,3,2,0,0,3,0,0,0,1,0,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Ukraine","Mar-Sep",0.292,0.15,0.0826944,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,4,"2020-03-25","2020-04-24","2020-04-24",0,0,0,NA,NA,0,NA,NA,1,1,"2020-09-16","KODEKS TSYVILʹNOHO ZAKHYSTU UKRAYINY",NA
"Ukraine","Mar-Jun",0.292,0.15,0.1240416,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Ukraine","Jul-Sep",0.292,0.05,0.0413472,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"United Arab Emirates","Mar-Sep",0.091,0.15,0.0496314,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,NA,5,NA,NA,NA,NA,NA,0,NA,NA,2,"2020-04-18",NA,1,0,"2020-09-15",NA,NA
"United Arab Emirates","Mar-Jun",0.091,0.15,0.0496314,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,NA,NA,NA
"United Arab Emirates","Jul-Sep",0.091,0.15,0.0496314,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,NA,NA,NA
"United Kingdom","Mar-Sep",0.79,0.05,0.03318,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,"2020-03-26",NA,"2021-01-04",1,1,0,NA,NA,0,NA,NA,1,0,"2020-09-10","Public Health (Control of Disease) Act 1984",NA
"United Kingdom","Mar-Jun",0.79,0.05,0.03318,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"United Kingdom","Jul-Sep",0.79,0.05,0.03318,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"United States of America","Mar-Sep",0.7,0.3,0.231,0,0,0,2,0,2,2,0,0,0,0,0,1,1,0,2,0,0,1,"2020-03-13",NA,NA,0,0,0,NA,NA,0,NA,NA,3,0,"2020-09-10","National Emergency Act",NA
"United States of America","Mar-Jun",0.7,0.3,0.252,0,0,0,2,0,2,2,0,0,0,0,0,1,1,0,2,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"United States of America","Jul-Sep",0.7,0.25,0.21,0,0,0,2,0,2,1,0,0,0,0,0,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Uruguay","Mar-Sep",0.78,0.1,0.06864,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"2020-03-13",NA,NA,0,0,2,NA,NA,0,NA,NA,1,0,"2020-09-11","Ley nº 9202 - Ley Organica de Salud Publica","The government has temporarily reduced the salaries of politicians to use the money in policies against covid-19.


Local elections were postponed from May 10 to September 27 due to the pandemic."
"Uruguay","Mar-Jun",0.78,0.1,0.06864,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Uruguay","Jul-Sep",0.78,0.1,0.06864,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Uzbekistan","Mar-Sep",0.088,0.25,0.080256,0,0,0,2,0,0,3,0,0,1,1,0,0,0,0,0,0,0,4,"2020-03-24",NA,NA,0,0,0,NA,NA,2,"2020-03-26",NA,1,1,"2020-09-17","RASPORYAZHENIYE PREZIDENTA RESPUBLIKI UZBEKISTAN OB OBRAZOVANII SPETSIAL'NOY RESPUBLIKANSKOY KOMISSII PO PODGOTOVKE PROGRAMMY MER PO PREDUPREZHDENIYU ZAVOZA I RASPROSTRANENIYA NOVOGO TIPA KORONAVIRUSA V RESPUBLIKE UZBEKISTAN","privacy violations"
"Uzbekistan","Mar-Jun",0.088,0.25,0.080256,0,0,0,2,0,0,3,0,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,1,NA,NA,NA
"Uzbekistan","Jul-Sep",0.088,0.25,0.080256,0,0,0,2,0,0,3,0,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,1,NA,NA,NA
"Venezuela","Mar-Sep",0.086,0.6,0.1886496,0,3,2,0,2,2,3,0,1,1,1,1,2,1,1,2,2,1,1,"2020-03-13","2020-09-08","2020-09-08",1,0,3,NA,NA,0,NA,NA,1,1,"2020-09-18","Article 338 of the Constitution","Maduro and Guaid√≥ reached an agreement to work together against the pandemic.


Doctors were harassed and detained for speaking about the poor conditions of the health system and about suspected cases not officially released."
"Venezuela","Mar-Jun",0.086,0.6,0.1886496,0,3,2,0,2,2,3,0,1,1,1,1,2,1,1,2,2,1,NA,NA,NA,NA,NA,NA,3,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Venezuela","Jul-Sep",0.086,0.6,0.1886496,0,3,2,0,2,2,3,0,1,1,1,1,2,1,1,2,2,1,NA,NA,NA,NA,NA,NA,3,NA,NA,0,NA,NA,NA,1,NA,NA,NA
"Vietnam","Mar-Sep",0.122,0.15,0.0642696,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,5,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,1,0,"2020-06-17",NA,NA
"Vietnam","Mar-Jun",0.122,0.15,0.0642696,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Vietnam","Jul-Sep",0.122,0.15,0.0642696,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA
"Zambia","Mar-Sep",0.274,0.3,0.2188164,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,4,"2020-03-13",NA,NA,0,0,4,"2020-03-18","2020-09-11",0,NA,NA,0,0,"2020-09-17","The Public Health Act (sections 28, 30, and 114)",NA
